0,1
160,0
160,0
160,0
160,0
160,0
162,0
162,0
162,0
162,0
162,0
164,0
164,0
164,0
164,0
164,0
160,0
160,0
160,0
160,0
160,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
158,0
148,0
148,0
148,0
148,0
148,0
154,0
154,0
154,0
154,0
154,0
153,0
153,0
153,0
153,0
153,0
153,0
153,0
153,0
153,0
153,0
163,0
163,0
163,0
163,0
163,0
159,0
159,0
159,0
159,0
159,0
165,0
165,0
165,0
165,0
165,0
162,0
162,0
162,0
162,0
162,0
154,0
154,0
154,0
154,0
154,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
156,0
156,0
156,0
156,0
156,0
162,0
162,0
162,0
162,0
162,0
163,0
163,0
163,0
163,0
163,0
162,0
162,0
162,0
162,0
162,0
163,0
163,0
163,0
163,0
163,0
162,0
162,0
162,0
162,0
162,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
156,0
149,0
149,0
149,0
149,0
149,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
153,0
153,0
153,0
153,0
153,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
164,0
164,0
164,0
164,0
164,0
162,0
162,0
162,0
162,0
162,0
153,0
153,0
153,0
153,0
153,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
157,0
154,0
154,0
154,0
154,0
154,0
163,0
163,0
163,0
163,0
163,0
164,0
164,0
164,0
164,0
164,0
160,0
160,0
160,0
160,0
160,0
165,0
165,0
165,0
165,0
165,0
162,0
162,0
162,0
162,0
162,0
158,0
158,0
158,0
158,0
158,0
157,0
157,0
157,0
157,0
157,0
149,0
149,0
149,0
149,0
149,0
151,0
151,0
151,0
151,0
151,0
155,0
155,0
155,0
155,0
155,0
149,0
149,0
149,0
149,0
149,0
165,0
165,0
165,0
165,0
165,0
163,0
163,0
163,0
163,0
163,0
164,0
164,0
164,0
164,0
164,0
161,0
161,0
161,0
161,0
161,0
154,0
154,0
154,0
154,0
154,0
156,0
156,0
156,0
156,0
156,0
158,0
158,0
158,0
158,0
158,0
154,0
154,0
154,0
154,0
154,0
161,0
161,0
161,0
161,0
161,0
166,0
166,0
166,0
166,0
166,0
157,0
157,0
157,0
157,0
157,0
164,0
164,0
164,0
164,0
164,0
164,0
164,0
164,0
164,0
164,0
156,0
156,0
156,0
156,0
156,0
159,0
159,0
159,0
159,0
159,0
150,0
150,0
150,0
150,0
150,0
153,0
153,0
153,0
153,0
153,0
154,0
154,0
154,0
154,0
154,0
150,0
150,0
150,0
150,0
150,0
163,0
163,0
163,0
163,0
163,0
164,0
164,0
164,0
164,0
164,0
163,0
163,0
163,0
163,0
163,0
164,0
164,0
164,0
164,0
164,0
156,0
156,0
156,0
156,0
156,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
155,0
156,0
156,0
156,0
156,0
156,0
162,0
162,0
162,0
162,0
162,0
165,0
165,0
165,0
165,0
165,0
158,0
158,0
158,0
158,0
158,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
154,0
154,0
154,0
154,0
154,0
156,0
156,0
156,0
156,0
156,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
152,0
154,0
154,0
154,0
154,0
154,0
149,0
149,0
149,0
149,0
149,0
162,0
162,0
162,0
162,0
162,0
163,0
163,0
163,0
163,0
163,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
157,0
157,0
157,0
157,0
157,0
154,0
154,0
154,0
154,0
154,0
158,0
158,0
158,0
158,0
158,0
157,0
157,0
157,0
157,0
157,0
158,0
158,0
158,0
158,0
158,0
166,0
166,0
166,0
166,0
166,0
162,0
162,0
162,0
162,0
162,0
163,0
163,0
163,0
163,0
163,0
163,0
163,0
163,0
163,0
163,0
154,0
154,0
154,0
154,0
154,0
154,0
154,0
154,0
154,0
154,0
152,0
152,0
152,0
152,0
152,0
151,0
151,0
151,0
151,0
151,0
154,0
154,0
154,0
154,0
154,0
155,0
155,0
155,0
155,0
155,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
162,0
161,0
161,0
161,0
161,0
161,0
163,0
163,0
163,0
163,0
163,0
156,0
156,0
156,0
